GeneFamily,Sample,Value,Condition
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,98.47246250159999,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,107.00427301010001,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_248,221.93444874029998,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_249,104.97397698459999,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_250,145.3635972501,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_251,168.7354306566,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_252,164.4146149277,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Wild_253,84.6543454745,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Experiment_254,346.9069080347,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,Monarch_Experiment_255,258.5161307284,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,NoMonarch_Experiment_256,359.2259161977,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,NoMonarch_Experiment_257,266.8235594934,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,NoMonarch_Experiment_258,275.6925007252,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,NoMonarch_Experiment_259,232.9839334357,No-Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,No_Monarch_Wild_260,110.05936977649999,Monarch
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified,NoMonarch_Wild_261,213.4251344496,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,43.0932672997,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,34.94759056,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,98.66276605350001,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,113.5441515143,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_248,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_249,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_250,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_251,22.692556544099997,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_252,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Wild_253,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Experiment_254,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,Monarch_Experiment_255,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,NoMonarch_Experiment_256,0.0,No-Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,NoMonarch_Experiment_257,0.0,No-Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,NoMonarch_Experiment_258,0.0,No-Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,NoMonarch_Experiment_259,0.0,No-Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,No_Monarch_Wild_260,0.0,Monarch
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified,NoMonarch_Wild_261,0.0,No-Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_248,245.3602423732,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_249,144.383987395,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_250,182.05478760169999,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_251,202.6286522247,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_252,177.40910464369998,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Wild_253,140.3290532699,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Experiment_254,302.70931734830003,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,Monarch_Experiment_255,184.3753428069,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,NoMonarch_Experiment_256,236.24556419650003,No-Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,NoMonarch_Experiment_257,282.4131302202,No-Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,NoMonarch_Experiment_258,100.2572224635,No-Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,NoMonarch_Experiment_259,162.4929929757,No-Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,No_Monarch_Wild_260,147.5729673051,Monarch
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,NoMonarch_Wild_261,113.257132661,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,48.04941564560001,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,31.955096324299998,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_258,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_259,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,No_Monarch_Wild_260,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Wild_261,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_248,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_249,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_250,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_251,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_252,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Wild_253,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_254,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,Monarch_Experiment_255,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_256,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_257,87.3750268758,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_258,118.5581572529,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Experiment_259,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,No_Monarch_Wild_260,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Yersinia.s__Yersinia_entomophaga,NoMonarch_Wild_261,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_248,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_249,74.819649512,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_250,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_251,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_252,42.871288895,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Wild_253,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Experiment_254,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,Monarch_Experiment_255,0.0,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,NoMonarch_Experiment_256,60.556114622399996,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,NoMonarch_Experiment_257,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,NoMonarch_Experiment_258,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,NoMonarch_Experiment_259,0.0,No-Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,No_Monarch_Wild_260,72.5808363476,Monarch
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,NoMonarch_Wild_261,80.3025581837,No-Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_248,13.9661369004,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_249,28.7356025265,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_250,0.0,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_251,20.792694246,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_252,0.0,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Wild_253,13.1188193478,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Experiment_254,0.0,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,Monarch_Experiment_255,32.6819356648,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,NoMonarch_Experiment_256,17.1945376902,No-Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,NoMonarch_Experiment_257,10.035539163200001,No-Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,NoMonarch_Experiment_258,47.342666995200005,No-Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,NoMonarch_Experiment_259,27.0975870847,No-Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,No_Monarch_Wild_260,0.0,Monarch
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,NoMonarch_Wild_261,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_248,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_249,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_250,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_251,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_252,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Wild_253,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_254,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,Monarch_Experiment_255,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_256,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_257,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_258,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Experiment_259,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,No_Monarch_Wild_260,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_lundensis,NoMonarch_Wild_261,53.60996923689999,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_248,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_249,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_250,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_251,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_252,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Wild_253,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_254,0.0,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,Monarch_Experiment_255,47.8045824443,Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_256,0.0,No-Monarch
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Serratia.s__Serratia_liquefaciens,NoMonarch_Experiment_257,0.0,No-Monarch
